"ITTER107","Territorio","TIPO_DATO_FOL","Tipo dato","SEXISTAT1","Sesso","ETA1","Classe di età","CITTADINANZA","Cittadinanza","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y35-44","35-44 anni","TOTAL","totale","1998-Q2","T2-1998",62.681046,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y35-44","35-44 anni","TOTAL","totale","1998-Q1","T1-1998",61.620034,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y35-44","35-44 anni","TOTAL","totale","1998-Q4","T4-1998",62.969258,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y35-44","35-44 anni","TOTAL","totale","1998-Q3","T3-1998",62.156775,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y35-44","35-44 anni","TOTAL","totale","1999","1999",63.520171,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y35-44","35-44 anni","TOTAL","totale","1999-Q1","T1-1999",63.015978,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y35-44","35-44 anni","TOTAL","totale","1999-Q2","T2-1999",63.5757,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y35-44","35-44 anni","TOTAL","totale","1999-Q4","T4-1999",63.90326,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y35-44","35-44 anni","TOTAL","totale","1999-Q3","T3-1999",63.578597,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y35-44","35-44 anni","TOTAL","totale","2000","2000",64.00721,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y35-44","35-44 anni","TOTAL","totale","2000-Q2","T2-2000",64.085379,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y35-44","35-44 anni","TOTAL","totale","2000-Q1","T1-2000",63.537515,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y35-44","35-44 anni","TOTAL","totale","2000-Q4","T4-2000",64.724999,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y35-44","35-44 anni","TOTAL","totale","2000-Q3","T3-2000",63.672881,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y35-44","35-44 anni","TOTAL","totale","2001","2001",65.072129,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y35-44","35-44 anni","TOTAL","totale","2001-Q1","T1-2001",64.604635,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y35-44","35-44 anni","TOTAL","totale","2001-Q2","T2-2001",65.456682,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y35-44","35-44 anni","TOTAL","totale","2001-Q4","T4-2001",65.016924,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y35-44","35-44 anni","TOTAL","totale","2001-Q3","T3-2001",65.207868,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y35-44","35-44 anni","TOTAL","totale","2002","2002",65.528047,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y35-44","35-44 anni","TOTAL","totale","2002-Q2","T2-2002",66.071557,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y35-44","35-44 anni","TOTAL","totale","2002-Q1","T1-2002",65.098809,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y35-44","35-44 anni","TOTAL","totale","2002-Q4","T4-2002",65.590466,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y35-44","35-44 anni","TOTAL","totale","2002-Q3","T3-2002",65.349135,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y35-44","35-44 anni","TOTAL","totale","2003","2003",67.404235,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y35-44","35-44 anni","TOTAL","totale","2003-Q1","T1-2003",68.938327,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y35-44","35-44 anni","TOTAL","totale","2003-Q2","T2-2003",66.362054,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y35-44","35-44 anni","TOTAL","totale","2003-Q4","T4-2003",68.234658,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y35-44","35-44 anni","TOTAL","totale","2003-Q3","T3-2003",66.087047,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y35-44","35-44 anni","TOTAL","totale","2004","2004",66.842838,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y35-44","35-44 anni","TOTAL","totale","2004-Q2","T2-2004",66.580809,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y35-44","35-44 anni","TOTAL","totale","2004-Q1","T1-2004",67.486207,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y35-44","35-44 anni","TOTAL","totale","2004-Q4","T4-2004",67.426882,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y35-44","35-44 anni","TOTAL","totale","2004-Q3","T3-2004",65.880476,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y35-44","35-44 anni","TOTAL","totale","2005","2005",66.756586,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y35-44","35-44 anni","TOTAL","totale","2005-Q1","T1-2005",67.232268,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y35-44","35-44 anni","TOTAL","totale","2005-Q2","T2-2005",67.388908,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y35-44","35-44 anni","TOTAL","totale","2005-Q4","T4-2005",66.822843,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y35-44","35-44 anni","TOTAL","totale","2005-Q3","T3-2005",65.587308,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y35-44","35-44 anni","TOTAL","totale","2006","2006",67.194682,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y35-44","35-44 anni","TOTAL","totale","2006-Q2","T2-2006",68.262587,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y35-44","35-44 anni","TOTAL","totale","2006-Q1","T1-2006",67.117455,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y35-44","35-44 anni","TOTAL","totale","2006-Q4","T4-2006",67.773698,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y35-44","35-44 anni","TOTAL","totale","2006-Q3","T3-2006",65.625508,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y35-44","35-44 anni","TOTAL","totale","2007","2007",66.620728,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y35-44","35-44 anni","TOTAL","totale","2007-Q1","T1-2007",65.834191,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y35-44","35-44 anni","TOTAL","totale","2007-Q2","T2-2007",65.863767,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y35-44","35-44 anni","TOTAL","totale","2007-Q4","T4-2007",68.348336,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y35-44","35-44 anni","TOTAL","totale","2007-Q3","T3-2007",66.424751,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y35-44","35-44 anni","TOTAL","totale","2008","2008",67.862578,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y35-44","35-44 anni","TOTAL","totale","2008-Q2","T2-2008",68.336961,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y35-44","35-44 anni","TOTAL","totale","2008-Q1","T1-2008",68.300491,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y35-44","35-44 anni","TOTAL","totale","2008-Q4","T4-2008",67.643343,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y35-44","35-44 anni","TOTAL","totale","2008-Q3","T3-2008",67.172809,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y35-44","35-44 anni","TOTAL","totale","2009","2009",67.297822,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y35-44","35-44 anni","TOTAL","totale","2009-Q1","T1-2009",67.657816,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y35-44","35-44 anni","TOTAL","totale","2009-Q2","T2-2009",67.361379,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y35-44","35-44 anni","TOTAL","totale","2009-Q4","T4-2009",68.124348,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y35-44","35-44 anni","TOTAL","totale","2009-Q3","T3-2009",66.048492,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y35-44","35-44 anni","TOTAL","totale","2010","2010",67.453179,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y35-44","35-44 anni","TOTAL","totale","2010-Q2","T2-2010",68.505879,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y35-44","35-44 anni","TOTAL","totale","2010-Q1","T1-2010",67.953957,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y35-44","35-44 anni","TOTAL","totale","2010-Q4","T4-2010",67.918151,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y35-44","35-44 anni","TOTAL","totale","2010-Q3","T3-2010",65.433566,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y35-44","35-44 anni","TOTAL","totale","2011","2011",67.672597,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y35-44","35-44 anni","TOTAL","totale","2011-Q1","T1-2011",68.774059,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y35-44","35-44 anni","TOTAL","totale","2011-Q2","T2-2011",67.834424,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y35-44","35-44 anni","TOTAL","totale","2011-Q4","T4-2011",68.259834,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y35-44","35-44 anni","TOTAL","totale","2011-Q3","T3-2011",65.81946,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y35-44","35-44 anni","TOTAL","totale","2012","2012",69.07291,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y35-44","35-44 anni","TOTAL","totale","2012-Q2","T2-2012",69.586244,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y35-44","35-44 anni","TOTAL","totale","2012-Q1","T1-2012",69.497311,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y35-44","35-44 anni","TOTAL","totale","2012-Q4","T4-2012",69.910471,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y35-44","35-44 anni","TOTAL","totale","2012-Q3","T3-2012",67.296456,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y35-44","35-44 anni","TOTAL","totale","2013","2013",69.245446,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y35-44","35-44 anni","TOTAL","totale","2013-Q1","T1-2013",70.210815,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y35-44","35-44 anni","TOTAL","totale","2013-Q2","T2-2013",69.692018,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y35-44","35-44 anni","TOTAL","totale","2013-Q4","T4-2013",69.691559,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y35-44","35-44 anni","TOTAL","totale","2013-Q3","T3-2013",67.381369,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y35-44","35-44 anni","TOTAL","totale","2014","2014",69.665724,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y35-44","35-44 anni","TOTAL","totale","2014-Q2","T2-2014",69.743483,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y35-44","35-44 anni","TOTAL","totale","2014-Q1","T1-2014",70.384828,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y35-44","35-44 anni","TOTAL","totale","2014-Q4","T4-2014",70.272259,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y35-44","35-44 anni","TOTAL","totale","2014-Q3","T3-2014",68.258684,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y35-44","35-44 anni","TOTAL","totale","2015","2015",69.010083,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y35-44","35-44 anni","TOTAL","totale","2015-Q1","T1-2015",69.650652,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y35-44","35-44 anni","TOTAL","totale","2015-Q2","T2-2015",69.641183,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y35-44","35-44 anni","TOTAL","totale","2015-Q4","T4-2015",69.392966,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y35-44","35-44 anni","TOTAL","totale","2015-Q3","T3-2015",67.350038,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y35-44","35-44 anni","TOTAL","totale","2016","2016",70.208895,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y35-44","35-44 anni","TOTAL","totale","2016-Q2","T2-2016",70.946905,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y35-44","35-44 anni","TOTAL","totale","2016-Q1","T1-2016",69.352749,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y35-44","35-44 anni","TOTAL","totale","2016-Q4","T4-2016",70.854756,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y35-44","35-44 anni","TOTAL","totale","2016-Q3","T3-2016",69.691615,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y35-44","35-44 anni","TOTAL","totale","2017","2017",70.347211,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y35-44","35-44 anni","TOTAL","totale","2017-Q1","T1-2017",70.280638,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y35-44","35-44 anni","TOTAL","totale","2017-Q2","T2-2017",70.903297,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y35-44","35-44 anni","TOTAL","totale","2017-Q4","T4-2017",70.759347,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y35-44","35-44 anni","TOTAL","totale","2017-Q3","T3-2017",69.445635,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y35-44","35-44 anni","TOTAL","totale","2018","2018",70.590988,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y35-44","35-44 anni","TOTAL","totale","2018-Q2","T2-2018",71.730623,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y35-44","35-44 anni","TOTAL","totale","2018-Q1","T1-2018",70.653323,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y35-44","35-44 anni","TOTAL","totale","2018-Q4","T4-2018",70.490421,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y35-44","35-44 anni","TOTAL","totale","2018-Q3","T3-2018",69.479404,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y35-44","35-44 anni","TOTAL","totale","2019","2019",70.198981,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y35-44","35-44 anni","TOTAL","totale","2019-Q1","T1-2019",70.056142,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y35-44","35-44 anni","TOTAL","totale","2019-Q2","T2-2019",70.755337,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y35-44","35-44 anni","TOTAL","totale","2019-Q4","T4-2019",70.581285,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y35-44","35-44 anni","TOTAL","totale","2019-Q3","T3-2019",69.403932,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y35-44","35-44 anni","TOTAL","totale","2020","2020",68.629741,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y35-44","35-44 anni","TOTAL","totale","2020-Q2","T2-2020",67.254991,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y35-44","35-44 anni","TOTAL","totale","2020-Q1","T1-2020",68.747306,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y35-44","35-44 anni","TOTAL","totale","2020-Q3","T3-2020",69.28642,,
"IT","Italia","ACT_R","tasso di attività ","2","femmine","Y35-44","35-44 anni","TOTAL","totale","2020-Q4","T4-2020",69.24487,,
"IT","Italia","ACT_R","tasso di attività ","9","totale","Y35-44","35-44 anni","TOTAL","totale","1992-Q4","T4-1992",77.697455,,
"IT","Italia","ACT_R","tasso di attività ","9","totale","Y35-44","35-44 anni","TOTAL","totale","1993","1993",77.479479,,
"IT","Italia","ACT_R","tasso di attività ","9","totale","Y35-44","35-44 anni","TOTAL","totale","1993-Q1","T1-1993",77.08471,,
"IT","Italia","ACT_R","tasso di attività ","9","totale","Y35-44","35-44 anni","TOTAL","totale","1993-Q2","T2-1993",77.234722,,
"IT","Italia","ACT_R","tasso di attività ","9","totale","Y35-44","35-44 anni","TOTAL","totale","1993-Q4","T4-1993",77.832266,,
"IT","Italia","ACT_R","tasso di attività ","9","totale","Y35-44","35-44 anni","TOTAL","totale","1993-Q3","T3-1993",77.768083,,
"IT","Italia","ACT_R","tasso di attività ","9","totale","Y35-44","35-44 anni","TOTAL","totale","1994","1994",77.660881,,
"IT","Italia","ACT_R","tasso di attività ","9","totale","Y35-44","35-44 anni","TOTAL","totale","1994-Q2","T2-1994",78.014691,,
"IT","Italia","ACT_R","tasso di attività ","9","totale","Y35-44","35-44 anni","TOTAL","totale","1994-Q1","T1-1994",77.357735,,
"IT","Italia","ACT_R","tasso di attività ","9","totale","Y35-44","35-44 anni","TOTAL","totale","1994-Q4","T4-1994",77.443972,,
"IT","Italia","ACT_R","tasso di attività ","9","totale","Y35-44","35-44 anni","TOTAL","totale","1994-Q3","T3-1994",77.827851,,
"IT","Italia","ACT_R","tasso di attività ","9","totale","Y35-44","35-44 anni","TOTAL","totale","1995","1995",77.782479,,
"IT","Italia","ACT_R","tasso di attività ","9","totale","Y35-44","35-44 anni","TOTAL","totale","1995-Q1","T1-1995",77.187171,,
"IT","Italia","ACT_R","tasso di attività ","9","totale","Y35-44","35-44 anni","TOTAL","totale","1995-Q2","T2-1995",77.921168,,
"IT","Italia","ACT_R","tasso di attività ","9","totale","Y35-44","35-44 anni","TOTAL","totale","1995-Q4","T4-1995",77.81977,,
"IT","Italia","ACT_R","tasso di attività ","9","totale","Y35-44","35-44 anni","TOTAL","totale","1995-Q3","T3-1995",78.200294,,
"IT","Italia","ACT_R","tasso di attività ","9","totale","Y35-44","35-44 anni","TOTAL","totale","1996","1996",78.374192,,
"IT","Italia","ACT_R","tasso di attività ","9","totale","Y35-44","35-44 anni","TOTAL","totale","1996-Q2","T2-1996",78.468686,,
"IT","Italia","ACT_R","tasso di attività ","9","totale","Y35-44","35-44 anni","TOTAL","totale","1996-Q1","T1-1996",77.793012,,
"IT","Italia","ACT_R","tasso di attività ","9","totale","Y35-44","35-44 anni","TOTAL","totale","1996-Q4","T4-1996",78.556615,,
"IT","Italia","ACT_R","tasso di attività ","9","totale","Y35-44","35-44 anni","TOTAL","totale","1996-Q3","T3-1996",78.674788,,
"IT","Italia","ACT_R","tasso di attività ","9","totale","Y35-44","35-44 anni","TOTAL","totale","1997","1997",78.46821,,
"IT","Italia","ACT_R","tasso di attività ","9","totale","Y35-44","35-44 anni","TOTAL","totale","1997-Q1","T1-1997",77.99415,,
"IT","Italia","ACT_R","tasso di attività ","9","totale","Y35-44","35-44 anni","TOTAL","totale","1997-Q2","T2-1997",78.730313,,
"IT","Italia","ACT_R","tasso di attività ","9","totale","Y35-44","35-44 anni","TOTAL","totale","1997-Q4","T4-1997",78.699232,,
"IT","Italia","ACT_R","tasso di attività ","9","totale","Y35-44","35-44 anni","TOTAL","totale","1997-Q3","T3-1997",78.445419,,
"IT","Italia","ACT_R","tasso di attività ","9","totale","Y35-44","35-44 anni","TOTAL","totale","1998","1998",79.467168,,
"IT","Italia","ACT_R","tasso di attività ","9","totale","Y35-44","35-44 anni","TOTAL","totale","1998-Q2","T2-1998",79.773834,,
"IT","Italia","ACT_R","tasso di attività ","9","totale","Y35-44","35-44 anni","TOTAL","totale","1998-Q1","T1-1998",78.972924,,
"IT","Italia","ACT_R","tasso di attività ","9","totale","Y35-44","35-44 anni","TOTAL","totale","1998-Q4","T4-1998",79.735005,,
"IT","Italia","ACT_R","tasso di attività ","9","totale","Y35-44","35-44 anni","TOTAL","totale","1998-Q3","T3-1998",79.382503,,
"IT","Italia","ACT_R","tasso di attività ","9","totale","Y35-44","35-44 anni","TOTAL","totale","1999","1999",80.016999,,
"IT","Italia","ACT_R","tasso di attività ","9","totale","Y35-44","35-44 anni","TOTAL","totale","1999-Q1","T1-1999",79.776653,,
"IT","Italia","ACT_R","tasso di attività ","9","totale","Y35-44","35-44 anni","TOTAL","totale","1999-Q2","T2-1999",80.028984,,
"IT","Italia","ACT_R","tasso di attività ","9","totale","Y35-44","35-44 anni","TOTAL","totale","1999-Q4","T4-1999",80.242283,,
